guid,article_char_len,format,status,error,rouge1_f,rouge2_f,rougeL_f,rougeL_delta_vs_baseline,compression_ratio,repetition_rate,cleaned_char_len,sentence_count,ingest_latency_sec,summarize_latency_sec,predicted_summary,ingest_exact_match,ingest_char_len_ratio,ingest_sentence_count_delta,ingest_rougeL_f,ingest_replacement_char_count
55,1977,file_docx,ok,,0.4888888888888889,0.348314606741573,0.35555555555555557,0.0,0.2013151239251391,0.0,1977,19,0.021708400000000072,0.0019492999999997096,"Cà_Mau , Cà_Mau ) , Phó tổng_giám_đốc Công_ty TNHH Xây_dựng - Thương_mại - Du_lịch Công_Lý ( gọi tắt là Công_ty Công_Lý ) để điều_tra về hành_vi lừa_đảo chiếm_đoạt tài_sản theo Điều 179 Bộ Luật_hình_sự . Thông_tin trên báo Người Lao_Động , gần đây , công_ty Công_Lý đề_xuất UBND tỉnh Cà_Mau cấp kinh_phí và đất để chôn xác thai_nhi do nhà_máy rác của công_ty này phát_hiện từ khi đi vào hoạt_động .",True,1.0,0,1.0,0
55,1977,file_pdf,ok,,0.5858585858585857,0.18556701030927839,0.2828282828282828,-0.07272727272727275,0.07991906929691452,0.0,1977,53,0.00885479999999994,0.008337999999999735,"Công_an ?ã t?ng_??t quy?t_??nh b?t t?m giam
??i_v?i Tô_Công_Lý ( 35 tu?i , ng? xã ??t_M?i , huy?n Ng?c_Hi?n ( Cà_Mau ) và Nhà_máy x?_lý rác_th?i TP Cà_Mau ...",False,1.0,34,1.0,0
11152,1964,text_baseline,ok,,0.6590909090909092,0.3023255813953488,0.5,0.0,0.07892057026476579,0.4,1964,15,0.00014619999999965216,0.0012373000000001078,Hơn 100 người di_cư vào Mỹ qua đoạn tường biên_giới ở Arizona . Hồng_Hạnh ( Theo Fox_News ) Hơn 100 người di_cư vào Mỹ qua đoạn tường biên_giới ở Arizona .,True,1.0,0,1.0,0
11152,1964,file_txt,ok,,0.6590909090909092,0.3023255813953488,0.5,0.0,0.07892057026476579,0.4,1964,15,0.0018257999999997665,0.00108750000000013,Hơn 100 người di_cư vào Mỹ qua đoạn tường biên_giới ở Arizona . Hồng_Hạnh ( Theo Fox_News ) Hơn 100 người di_cư vào Mỹ qua đoạn tường biên_giới ở Arizona .,True,1.0,0,1.0,0
11152,1964,file_docx,ok,,0.6590909090909092,0.3023255813953488,0.5,0.0,0.07892057026476579,0.4,1964,15,0.021069799999999805,0.0010775000000000645,Hơn 100 người di_cư vào Mỹ qua đoạn tường biên_giới ở Arizona . Hồng_Hạnh ( Theo Fox_News ) Hơn 100 người di_cư vào Mỹ qua đoạn tường biên_giới ở Arizona .,True,1.0,0,1.0,0
11152,1964,file_pdf,ok,,0.4878048780487805,0.2479338842975207,0.2764227642276422,-0.22357723577235777,0.11965376782077393,0.0,1964,61,0.009228199999999909,0.012418299999999771,"( FAIR ) nh?n_m?nh t?m
quan_tr?ng c?a vi?c xây_d?ng hàng_rào biên_gi?i ch?c_ch?n h?n , trong b?i_c?nh T?ng_th?ng Donald_Trump
?ang tìm cách xây_d?ng b?c t??ng biên_gi?i v?i Mexico . không ng?n ???c h?t m?i ng??i , nh?ng ch?c_ch?n nó s?",False,1.0,46,1.0,0
5005,4410,text_baseline,ok,,0.5205479452054795,0.20833333333333331,0.31506849315068497,0.0,0.06281179138321996,0.06557377049180324,4410,35,0.00024060000000014625,0.005208700000000288,"Ngày 17-11-2015 , Nga tuyên bố các hành động khủng bố là nguyên_nhân khiến máy bay Metrojet bị rơi sau khi phát hiện các dấu vết của thuốc nổ trên xác mác bay . Vụ đánh bom máy bay Nga năm 2015 được xem là hành động khủng bố đẫm máu nhất nhắm vào du khách nước ngoài ở Ai Cập .",True,1.0,0,1.0,0
5005,4410,file_txt,ok,,0.5205479452054795,0.20833333333333331,0.31506849315068497,0.0,0.06281179138321996,0.06557377049180324,4410,35,0.0041712000000000415,0.005192899999999945,"Ngày 17-11-2015 , Nga tuyên bố các hành động khủng bố là nguyên_nhân khiến máy bay Metrojet bị rơi sau khi phát hiện các dấu vết của thuốc nổ trên xác mác bay . Vụ đánh bom máy bay Nga năm 2015 được xem là hành động khủng bố đẫm máu nhất nhắm vào du khách nước ngoài ở Ai Cập .",True,1.0,0,1.0,0
5005,4410,file_docx,ok,,0.5205479452054795,0.20833333333333331,0.31506849315068497,0.0,0.06281179138321996,0.06557377049180324,4410,35,0.022367099999999862,0.0056146999999997504,"Ngày 17-11-2015 , Nga tuyên bố các hành động khủng bố là nguyên_nhân khiến máy bay Metrojet bị rơi sau khi phát hiện các dấu vết của thuốc nổ trên xác mác bay . Vụ đánh bom máy bay Nga năm 2015 được xem là hành động khủng bố đẫm máu nhất nhắm vào du khách nước ngoài ở Ai Cập .",True,1.0,0,1.0,0
5005,4410,file_pdf,ok,,0.5346534653465346,0.10101010101010101,0.33663366336633666,0.021565170215651686,0.03423260031738835,0.0,4411,146,0.011943000000000037,0.05500560000000032,"Ng??i Anh , sau m?t cu?c ?i?u tra ?ã th?n tr?ng ??a ra k?t lu?n "" máy bay ?ã c? Luxor ,
Ai_C?p , gi?t ch?t 62 ng??i , ph?n_l?n là du_khách n??c_ngoài .",False,1.0002267573696144,111,1.0,0
10389,1426,text_baseline,ok,,0.45833333333333326,0.17021276595744683,0.3333333333333333,0.0,0.1388499298737728,0.09999999999999998,1426,14,0.00016749999999987608,0.0014350999999992453,"Căn_cứ Guam của Mỹ ở Thái_Bình_Dương . Triều_Tiên hôm 9/8 tuyên_bố sẽ tấn_công đảo Guam , căn_cứ_quân_sự quan_trọng của Mỹ ở Thái_Bình_Dương , bằng tên_lửa_đạn_đạo chiến_lược tầm trung Hwasong -12 .",True,1.0,0,1.0,0
10389,1426,file_txt,ok,,0.45833333333333326,0.17021276595744683,0.3333333333333333,0.0,0.1388499298737728,0.09999999999999998,1426,14,0.0016495000000000815,0.0009652999999998357,"Căn_cứ Guam của Mỹ ở Thái_Bình_Dương . Triều_Tiên hôm 9/8 tuyên_bố sẽ tấn_công đảo Guam , căn_cứ_quân_sự quan_trọng của Mỹ ở Thái_Bình_Dương , bằng tên_lửa_đạn_đạo chiến_lược tầm trung Hwasong -12 .",True,1.0,0,1.0,0
10389,1426,file_docx,ok,,0.45833333333333326,0.17021276595744683,0.3333333333333333,0.0,0.1388499298737728,0.09999999999999998,1426,14,0.020907400000000465,0.0009055000000000035,"Căn_cứ Guam của Mỹ ở Thái_Bình_Dương . Triều_Tiên hôm 9/8 tuyên_bố sẽ tấn_công đảo Guam , căn_cứ_quân_sự quan_trọng của Mỹ ở Thái_Bình_Dương , bằng tên_lửa_đạn_đạo chiến_lược tầm trung Hwasong -12 .",True,1.0,0,1.0,0
10389,1426,file_pdf,ok,,0.37837837837837834,0.1834862385321101,0.18018018018018017,-0.15315315315315314,0.17461430575035064,0.022222222222222254,1426,46,0.010885400000000267,0.005858599999999825,"ph?i h?_th?n tr??c toàn
th?_gi?i m?t l?n n?a "" , Sputnik d?n l?i ông Jin_Jong - Hyop , ??i_bi?n ??i_s?_quán Tri?u_Tiên t?i Nga ,
cho_bi?t . Ông Jin nh?c ??n cu?c t?p_tr?n chung
khai màn tu?n này , cho_bi?t Bình_Nh??ng ?ang theo_dõi sát , s?n_sàng m?",False,1.0,32,1.0,0
7706,1978,text_baseline,ok,,0.5254237288135594,0.3275862068965517,0.4406779661016949,0.0,0.11577350859453994,0.47058823529411764,1978,11,0.00014749999999974506,0.0008257000000000403,Tổng_thống Mỹ Donald_Trump phát_biểu về kế_hoạch rút Mỹ khỏi Hiệp_định Paris chống biến_đổi khí_hậu ngày 1/6 . An_Hồng Tổng_thống Mỹ Donald_Trump phát_biểu về kế_hoạch rút Mỹ khỏi Hiệp_định Paris chống biến_đổi khí_hậu ngày 1/6 .,True,1.0,0,1.0,0
7706,1978,file_txt,ok,,0.5254237288135594,0.3275862068965517,0.4406779661016949,0.0,0.11577350859453994,0.47058823529411764,1978,11,0.00213609999999953,0.0008499999999997954,Tổng_thống Mỹ Donald_Trump phát_biểu về kế_hoạch rút Mỹ khỏi Hiệp_định Paris chống biến_đổi khí_hậu ngày 1/6 . An_Hồng Tổng_thống Mỹ Donald_Trump phát_biểu về kế_hoạch rút Mỹ khỏi Hiệp_định Paris chống biến_đổi khí_hậu ngày 1/6 .,True,1.0,0,1.0,0
7706,1978,file_docx,ok,,0.5254237288135594,0.3275862068965517,0.4406779661016949,0.0,0.11577350859453994,0.47058823529411764,1978,11,0.019985300000000095,0.0008137000000001393,Tổng_thống Mỹ Donald_Trump phát_biểu về kế_hoạch rút Mỹ khỏi Hiệp_định Paris chống biến_đổi khí_hậu ngày 1/6 . An_Hồng Tổng_thống Mỹ Donald_Trump phát_biểu về kế_hoạch rút Mỹ khỏi Hiệp_định Paris chống biến_đổi khí_hậu ngày 1/6 .,True,1.0,0,1.0,0
7706,1978,file_pdf,ok,,0.5849056603773584,0.1923076923076923,0.32075471698113206,-0.11992324912056285,0.0980788675429727,0.0,1978,44,0.008692100000000202,0.006960399999999645,"b?t_l?i so v?i các n??c khác trên th?_gi?i "" , T?ng_th?ng Donald_Trump gi?i_thích
cho quy?t_??nh rút M? Ông Purvis cho_bi?t ba n?m sau ngày 4/10/2016 , th?i_?i?m Hi?p_??nh Paris có hi?u_l?c ,
M?",False,1.0,33,1.0,0
3927,1306,text_baseline,ok,,0.6741573033707865,0.4827586206896552,0.5393258426966292,0.0,0.10719754977029096,0.03703703703703709,1306,13,0.00010270000000023316,0.0010242999999992008,"Ông Lê_Hoà_Bình được điều_động về làm chủ_tịch UBND quận 7 vào tháng 3-2016 . Trước khi về quận 7 , ông Bình là phó Giám_đốc Sở Xây_dựng TP.",True,1.0,0,1.0,0
3927,1306,file_txt,ok,,0.6741573033707865,0.4827586206896552,0.5393258426966292,0.0,0.10719754977029096,0.03703703703703709,1306,13,0.0013806999999994574,0.000892000000000337,"Ông Lê_Hoà_Bình được điều_động về làm chủ_tịch UBND quận 7 vào tháng 3-2016 . Trước khi về quận 7 , ông Bình là phó Giám_đốc Sở Xây_dựng TP.",True,1.0,0,1.0,0
3927,1306,file_docx,ok,,0.6741573033707865,0.4827586206896552,0.5393258426966292,0.0,0.10719754977029096,0.03703703703703709,1306,13,0.019646599999999736,0.0008299000000002721,"Ông Lê_Hoà_Bình được điều_động về làm chủ_tịch UBND quận 7 vào tháng 3-2016 . Trước khi về quận 7 , ông Bình là phó Giám_đốc Sở Xây_dựng TP.",True,1.0,0,1.0,0
3927,1306,file_pdf,ok,,0.4153846153846154,0.18749999999999997,0.23076923076923075,-0.30855661192739847,0.1883614088820827,0.0,1306,41,0.010813800000000207,0.004226300000000016,"Xây_d?ng TP c?ng v?a nh?n thêm ch?c_n?ng qu?n_lý cây_xanh , ch?c_n?ng ch?ng ng?p , xây_d?ng c?ng
là l?nh_v?c r?t nh?y_c?m , nhi?u v?n_?? và mong_mu?n ông
Lê_Hoà_Bình phát_huy n?ng_l?c , tinh_th?n trách_nhi?m hoàn_thành t?t tr?ng_trách ???c giao .",False,1.0,28,1.0,0
14906,2454,text_baseline,ok,,0.5686274509803921,0.32673267326732675,0.43137254901960786,0.0,0.17440912795436023,0.02898550724637683,2454,17,0.00015919999999969292,0.001352299999999751,"Chiều 13/6 , theo người_dân phản_ánh , công_ty Toàn_Tích_Thiện đã ngang_nhiên cho nhiều xe_tải chở chất_thải xây_dựng trộn lẩn hoá_chất ( màu xanh , đỏ , tím ) và nhiều bao_bì ghi chữ nước_ngoài đổ san_lấp xuống_đường dân_sinh nhánh nối từ trục đường 4C ra khu nhà_quản_lý của công_ty Toàn_Tích_Thiện , thuộc phường Quảng_Vinh , TP. Con đường dân_sinh bị doanh_nghiệp đổ chất_thải xây_dựng lẫn hoá_chất khiến người_dân bức_xúc .",True,1.0,0,1.0,0
14906,2454,file_txt,ok,,0.5686274509803921,0.32673267326732675,0.43137254901960786,0.0,0.17440912795436023,0.02898550724637683,2454,17,0.0026728000000000307,0.0015689999999999316,"Chiều 13/6 , theo người_dân phản_ánh , công_ty Toàn_Tích_Thiện đã ngang_nhiên cho nhiều xe_tải chở chất_thải xây_dựng trộn lẩn hoá_chất ( màu xanh , đỏ , tím ) và nhiều bao_bì ghi chữ nước_ngoài đổ san_lấp xuống_đường dân_sinh nhánh nối từ trục đường 4C ra khu nhà_quản_lý của công_ty Toàn_Tích_Thiện , thuộc phường Quảng_Vinh , TP. Con đường dân_sinh bị doanh_nghiệp đổ chất_thải xây_dựng lẫn hoá_chất khiến người_dân bức_xúc .",True,1.0,0,1.0,0
14906,2454,file_docx,ok,,0.5686274509803921,0.32673267326732675,0.43137254901960786,0.0,0.17440912795436023,0.02898550724637683,2454,17,0.019734899999999556,0.0015739999999997423,"Chiều 13/6 , theo người_dân phản_ánh , công_ty Toàn_Tích_Thiện đã ngang_nhiên cho nhiều xe_tải chở chất_thải xây_dựng trộn lẩn hoá_chất ( màu xanh , đỏ , tím ) và nhiều bao_bì ghi chữ nước_ngoài đổ san_lấp xuống_đường dân_sinh nhánh nối từ trục đường 4C ra khu nhà_quản_lý của công_ty Toàn_Tích_Thiện , thuộc phường Quảng_Vinh , TP. Con đường dân_sinh bị doanh_nghiệp đổ chất_thải xây_dựng lẫn hoá_chất khiến người_dân bức_xúc .",True,1.0,0,1.0,0
14906,2454,file_pdf,ok,,0.6299212598425197,0.27199999999999996,0.31496062992125984,-0.11641191909834803,0.06639511201629328,0.0,2455,56,0.009814899999999405,0.008907499999999402,"dân s?ng c?nh con_???ng
b?c_xúc : "" Vi?c công_ty Toàn_Tích_Thi?n ngang_nhiên cho hàng ch?c xe_t?i l?n nh? ch?t_th?i
xây_d?ng l?n hoá_ch?t khi?n ng??i_dân b?c_xúc .",False,1.0004074979625102,39,1.0,0
10408,2451,text_baseline,ok,,0.39534883720930236,0.1411764705882353,0.26744186046511625,0.0,0.16075071399428806,0.042857142857142816,2451,19,0.0001547000000003962,0.0015988999999994036,"Các nhà điều_tra phải xác_định tại_sao phi cơ không đủ nhiên_liệu bởi nó chỉ còn cách sân_bay 8 km . Thiếu nhiên_liệu là điều "" rất , rất hiếm xảy ra trong hàng_không thương_mại bởi có nhiều khâu kiểm_tra để chắc_chắn phi cơ đủ nhiên_liệu thực_hiện hành_trình "" , Grant_Brophy , nhà điều_tra an_toàn hàng_không , nói , cảnh_báo không nên đưa ra quá nhiều suy_đoán dựa vào hình_ảnh hiện_trường .",True,1.0,0,1.0,0
10408,2451,file_txt,ok,,0.39534883720930236,0.1411764705882353,0.26744186046511625,0.0,0.16075071399428806,0.042857142857142816,2451,19,0.002370499999999609,0.0022753999999993724,"Các nhà điều_tra phải xác_định tại_sao phi cơ không đủ nhiên_liệu bởi nó chỉ còn cách sân_bay 8 km . Thiếu nhiên_liệu là điều "" rất , rất hiếm xảy ra trong hàng_không thương_mại bởi có nhiều khâu kiểm_tra để chắc_chắn phi cơ đủ nhiên_liệu thực_hiện hành_trình "" , Grant_Brophy , nhà điều_tra an_toàn hàng_không , nói , cảnh_báo không nên đưa ra quá nhiều suy_đoán dựa vào hình_ảnh hiện_trường .",True,1.0,0,1.0,0
10408,2451,file_docx,ok,,0.39534883720930236,0.1411764705882353,0.26744186046511625,0.0,0.16075071399428806,0.042857142857142816,2451,19,0.01918020000000009,0.0017899999999997362,"Các nhà điều_tra phải xác_định tại_sao phi cơ không đủ nhiên_liệu bởi nó chỉ còn cách sân_bay 8 km . Thiếu nhiên_liệu là điều "" rất , rất hiếm xảy ra trong hàng_không thương_mại bởi có nhiều khâu kiểm_tra để chắc_chắn phi cơ đủ nhiên_liệu thực_hiện hành_trình "" , Grant_Brophy , nhà điều_tra an_toàn hàng_không , nói , cảnh_báo không nên đưa ra quá nhiều suy_đoán dựa vào hình_ảnh hiện_trường .",True,1.0,0,1.0,0
10408,2451,file_pdf,ok,,0.4086021505376344,0.10989010989010989,0.23655913978494625,-0.030882720680170006,0.07218597063621533,0.0,2452,71,0.009692900000000115,0.014570400000000205,"là m?t lý_do gi?i_thích t?i_sao
có ng??i s?ng_sót trong th?m_k?ch nh?_v?y "" , Geoffrey_Thomas , t?ng_biên_t?p Airlineratings.com ,
nh?n_??nh . nát t?i hi?n_tr??ng Nh?_Tâm Phi_c?",False,1.0004079967360262,52,1.0,0
14913,4165,text_baseline,ok,,0.6521739130434782,0.23684210526315788,0.3391304347826087,0.0,0.10348139255702281,0.04054054054054057,4165,35,0.0002319999999995659,0.0052960000000004115,"Chia_sẻ cảm_xúc về bộ_phim , cô Văn_Thuỳ_Dương , con_gái PGS Văn_Như_Cương , Phó Hiệu_trưởng trường Lương_Thế_Vinh bày_tỏ , bộ_phim nói lên sự giản_dị và chân_thực về cuộc_đời của thầy Văn_Như_Cương , một ông đồ khó_tính nhiều khi đến khó chiụ nhưng ẩn sau đó là một tình yêu_thương bao_la đối_với học_sinh , với mọi người . Các khách mời , giáo_viên và học_sinh trường Lương_Thế_Vinh xem bộ phim Ông đồ gàn về thầy Văn_Như_Cương .",True,1.0,0,1.0,0
14913,4165,file_txt,ok,,0.6521739130434782,0.23684210526315788,0.3391304347826087,0.0,0.10348139255702281,0.04054054054054057,4165,35,0.004148999999999958,0.005576899999999441,"Chia_sẻ cảm_xúc về bộ_phim , cô Văn_Thuỳ_Dương , con_gái PGS Văn_Như_Cương , Phó Hiệu_trưởng trường Lương_Thế_Vinh bày_tỏ , bộ_phim nói lên sự giản_dị và chân_thực về cuộc_đời của thầy Văn_Như_Cương , một ông đồ khó_tính nhiều khi đến khó chiụ nhưng ẩn sau đó là một tình yêu_thương bao_la đối_với học_sinh , với mọi người . Các khách mời , giáo_viên và học_sinh trường Lương_Thế_Vinh xem bộ phim Ông đồ gàn về thầy Văn_Như_Cương .",True,1.0,0,1.0,0
14913,4165,file_docx,ok,,0.6521739130434782,0.23684210526315788,0.3391304347826087,0.0,0.10348139255702281,0.04054054054054057,4165,35,0.022324399999999578,0.005018299999999698,"Chia_sẻ cảm_xúc về bộ_phim , cô Văn_Thuỳ_Dương , con_gái PGS Văn_Như_Cương , Phó Hiệu_trưởng trường Lương_Thế_Vinh bày_tỏ , bộ_phim nói lên sự giản_dị và chân_thực về cuộc_đời của thầy Văn_Như_Cương , một ông đồ khó_tính nhiều khi đến khó chiụ nhưng ẩn sau đó là một tình yêu_thương bao_la đối_với học_sinh , với mọi người . Các khách mời , giáo_viên và học_sinh trường Lương_Thế_Vinh xem bộ phim Ông đồ gàn về thầy Văn_Như_Cương .",True,1.0,0,1.0,0
14913,4165,file_pdf,ok,,0.703030303030303,0.20858895705521474,0.3636363636363636,0.02450592885375491,0.05063594912407007,0.02564102564102566,4167,124,0.01129089999999966,0.04874469999999942,"l?i nh?ng vi?c_làm r?t nhân_v?n c?a th?y_giáo V?n_Nh?_C??ng , b?i ngoài lúc "" gàn "" ra ,
thì c?ng r?t nhi?u tr??ng_h?p "" không nguyên_t?c "" ???c ông nh?n vào tr??ng . cu?c_??i c?a th?y V?n_Nh?_C??ng , m?t ông ??",False,1.0004801920768307,89,1.0,0
14438,2752,text_baseline,ok,,0.495575221238938,0.16216216216216217,0.2831858407079646,0.0,0.04796511627906977,0.0,2752,41,0.0003197000000003669,0.00786520000000035,"Cô_giáo chủ_nhiệm N.T . Ông Lê_Hữu_Phước , Hội_trưởng hội Cha_mẹ học_sinh Trường THCS Duy_Ninh cho_biết : "" Hành_động của cô_giáo T.",True,1.0,0,1.0,0
14438,2752,file_txt,ok,,0.495575221238938,0.16216216216216217,0.2831858407079646,0.0,0.04796511627906977,0.0,2752,41,0.002606500000000622,0.006028399999999934,"Cô_giáo chủ_nhiệm N.T . Ông Lê_Hữu_Phước , Hội_trưởng hội Cha_mẹ học_sinh Trường THCS Duy_Ninh cho_biết : "" Hành_động của cô_giáo T.",True,1.0,0,1.0,0
14438,2752,file_docx,ok,,0.495575221238938,0.16216216216216217,0.2831858407079646,0.0,0.04796511627906977,0.0,2752,41,0.01955849999999959,0.0064475000000001614,"Cô_giáo chủ_nhiệm N.T . Ông Lê_Hữu_Phước , Hội_trưởng hội Cha_mẹ học_sinh Trường THCS Duy_Ninh cho_biết : "" Hành_động của cô_giáo T.",True,1.0,0,1.0,0
14438,2752,file_pdf,ok,,0.5962732919254659,0.26415094339622647,0.3354037267080745,0.0522178860001099,0.09041394335511982,0.0,2754,79,0.010728499999999919,0.017855100000000235,"xã Duy_Ninh ( huy?n Qu?ng_Ninh , t?nh Qu?ng_Bình ) cho
bi?t , ?ang yêu_c?u x?_lý ki?m_?i?m nghiêm_túc cô_giáo ph?t h?c_sinh 231 cái tát khi?n cháu bé l?p 6
nh?p_vi?n . ?ã t?ng ph?t 2 h?c_sinh khác b?ng hình_th?c yêu_c?u các b?n cùng l?p tát vào má .",False,1.0007267441860466,38,1.0,0
1241,2561,text_baseline,ok,,0.38775510204081637,0.10416666666666667,0.24489795918367344,0.0,0.08043732916829363,0.02941176470588236,2561,22,0.00017029999999973455,0.002041900000000041,"Nhân chuyến biểu_diễn của Hồ_Quỳnh_Hương ở Hà_Nội , fan club của nữ ca_sĩ đã tổ_chức buổi giao_lưu ấm_cúng với các fan thân_thiết nhất . Song_Ngư Nữ ca_sĩ Hồ_Quỳnh_Hương trong buổi giao_lưu với fan hâm_mộ .",True,1.0,0,1.0,0
